customer_id,latitude,longitude,volume,hub_id,distance_km,weighted_distance
C05778,13.005297,77.702884,3,7,5.057705596132661,15.173116788397984
C05779,13.0151194,77.6368067,3,1,3.96745695601483,11.902370868044489
C05780,12.9556166,77.7186914,5,7,1.1397816727161927,5.698908363580964
C05781,13.1541086,77.5401493,1,2,9.732439760528592,9.732439760528592
C05782,12.991155,77.5383908,2,5,2.3871484352042556,4.774296870408511
C05783,13.0711158,77.6519016,5,2,7.096684681119607,35.48342340559803
C05784,12.9079706,77.6005099,14,8,2.090548209719924,29.26767493607894
C05785,13.0264471,77.5114203,3,5,5.930411703180768,17.791235109542306
C05786,12.9258857,77.6252751,5,8,4.503588898408891,22.517944492044457
C05787,12.9740926,77.5782381,3,5,3.5271876005397225,10.581562801619167
C05788,13.0205657,77.7941445,13,7,9.827533921433801,127.75794097863941
C05789,12.9396097,77.6284305,1,1,4.488496005571514,4.488496005571514
C05790,12.9037869,77.507973,4,3,3.481178574139424,13.924714296557696
C05791,12.964859,77.5837001,1,5,4.702357725940214,4.702357725940214
C05792,12.9859306,77.644897,1,1,1.8636174966427552,1.8636174966427552
C05793,13.0022607,77.6295523,4,1,2.4484214723882944,9.793685889553178
C05794,13.0148505,77.5751945,4,5,2.4697117191889624,9.87884687675585
C05795,13.0179285,77.5623314,3,5,2.0759004591651578,6.227701377495473
C05796,12.8877343,77.5886419,3,8,3.4302393704149994,10.290718111244999
C05797,13.0165243,77.6024035,29,1,4.939644602887666,143.24969348374233
C05798,12.9823616,77.6097828,3,1,2.075795753416986,6.227387260250958
C05799,12.9357448,77.5938244,5,8,2.1653391276750944,10.826695638375472
C05800,12.9523715,77.4998029,2,3,2.410725098546073,4.821450197092146
C05801,12.9703241,77.5760364,4,5,3.742307821521885,14.96923128608754
C05802,12.9758922,77.5660729,3,5,2.736776814328438,8.210330442985313
C05803,12.9750845,77.5897763,2,1,4.270337236299897,8.540674472599793
C05804,12.9924016,77.5571593,12,5,0.8049793149885404,9.659751779862484
C05805,12.9529243,77.5162442,8,3,3.449612439432862,27.596899515462898
C05806,12.9045574,77.704281,4,4,4.987993224406653,19.95197289762661
C05807,12.9142144,77.6325278,1,4,3.660038530899474,3.660038530899474
C05808,12.8775539,77.6700895,3,4,2.1916595604551357,6.5749786813654065
C05809,12.9281275,77.6330644,22,4,4.709303772525567,103.60468299556248
C05810,13.1384922,77.4786333,3,2,13.469991387573117,40.40997416271935
C05811,12.9634117,77.6066682,7,1,3.0320843188453708,21.224590231917595
C05812,12.9723035,77.6503019,9,1,2.493763089312632,22.44386780381369
C05813,13.0119196,77.6972899,4,7,5.989816518139153,23.959266072556613
C05814,12.9940065,77.5945768,2,5,3.94626822716838,7.89253645433676
C05815,12.9104882,77.640061,1,4,2.7624304031704963,2.7624304031704963
C05816,13.1835304,77.6811667,5,6,2.0691381006311427,10.345690503155714
C05817,13.0619804,77.5918661,2,2,1.971124137006803,3.942248274013606
C05818,12.9339304,77.583662,4,8,1.715415611502488,6.861662446009952
C05819,12.9616153,77.7136193,1,7,1.1653543393801062,1.1653543393801062
C05820,13.0186339,77.5709242,3,5,2.499388460306739,7.498165380920217
C05821,13.0291469,77.519671,3,5,5.353434790004899,16.0603043700147
C05822,12.9758581,77.5653792,4,5,2.719224577999688,10.876898311998753
C05823,12.9832283,77.7080008,2,7,2.6966792538865447,5.3933585077730894
C05824,12.9809575,77.5975756,8,1,3.3877289908320027,27.101831926656022
C05825,12.9743706,77.6143537,2,1,1.691149918373582,3.382299836747164
C05826,12.8017461,77.57469,1,8,12.962610758480926,12.962610758480926
C05827,13.1287057,77.5868145,3,2,5.486538339876909,16.45961501963073
C05828,13.0059079,77.578507,3,5,2.2672783412908384,6.801835023872515
C05829,12.9747983,77.6174976,4,1,1.3600238895140564,5.440095558056226
C05830,13.0509726,77.608188,9,2,3.8730270866308514,34.85724377967766
C05831,13.0011236,77.6618187,3,1,4.272868331134184,12.818604993402552
C05832,12.936153,77.7210618,3,7,3.1578123801110656,9.473437140333196
C05833,12.9726157,77.6792208,2,7,4.935811504653228,9.871623009306456
C05834,12.9471143,77.6218054,6,1,3.734968964743764,22.409813788462582
C05835,12.8990004,77.6218548,4,4,4.122323905964589,16.489295623858357
C05836,13.0274123,77.575867,2,5,3.6080903888295253,7.2161807776590505
C05837,12.9775284,77.5175141,1,5,5.0867436611428705,5.0867436611428705
C05838,12.9744098,77.6094477,9,1,2.192105506145333,19.728949555307995
C05839,12.9247449,77.5642316,1,8,2.3078884057395155,2.3078884057395155
C05840,13.0239297,77.5513762,2,5,2.814845868242311,5.629691736484622
C05841,12.9550078,77.5675577,4,8,4.444483532159409,17.777934128637636
C05842,13.0408128,77.5165808,1,5,6.461051823866084,6.461051823866084
C05843,13.0829166,77.6434508,1,2,6.137875585499339,6.137875585499339
C05844,12.9827902,77.7368277,1,7,2.458353487324846,2.458353487324846
C05845,12.972126,77.573351,5,5,3.4264431350642424,17.132215675321213
C05846,12.9273175,77.6690879,2,4,3.7864521301154137,7.572904260230827
C05847,12.9492228,77.5841598,26,8,3.4059845982596633,88.55559955475124
C05848,12.9060608,77.58713,2,8,1.4014401190867483,2.8028802381734965
C05849,12.9875972,77.6208401,2,1,1.1915976409048914,2.383195281809783
C05850,12.9276564,77.5174966,2,3,2.6902888821914672,5.3805777643829344
C05851,12.9200334,77.651758,4,4,2.9578375280349585,11.831350112139834
C05852,13.0174291,77.5625948,2,5,2.027507147322879,4.055014294645758
C05853,12.9422654,77.6227523,5,1,4.244959689593849,21.224798447969246
C05854,12.9779996,77.7105652,2,7,2.079991081329702,4.159982162659404
C05855,12.9633185,77.5790145,1,5,4.57638889514389,4.57638889514389
C05856,12.9678456,77.5908682,1,1,4.334574116723913,4.334574116723913
C05857,12.9243496,77.637603,1,4,4.079505063494794,4.079505063494794
C05858,12.9118509,77.6536904,2,4,2.030626531995568,4.061253063991136
C05859,12.819446,77.6883822,3,4,8.872080978138074,26.616242934414224
C05860,12.9605763,77.7180816,2,7,0.7717914843016622,1.5435829686033244
C05861,12.931069,77.613948,8,8,3.489413646530298,27.915309172242385
C05862,13.0105388,77.5575282,8,5,1.2254701248608932,9.803760998887146
C05863,12.8966211,77.6075885,3,8,3.4826652067600903,10.44799562028027
C05864,12.9480567,77.5879713,1,8,3.2983621926220925,3.2983621926220925
C05865,13.0072315,77.6403015,2,1,3.2480571696501417,6.496114339300283
C05866,12.9862032,77.7363344,2,7,2.7506421931248846,5.501284386249769
C05867,13.0603575,77.7163583,2,7,10.639500804170797,21.279001608341595
C05868,12.9644469,77.6719687,2,1,5.001694667109532,10.003389334219063
C05869,13.055217,77.6020252,2,2,3.1089370287546663,6.2178740575093325
C05870,12.9760441,77.7268709,3,7,1.3131444886966581,3.9394334660899744
C05871,13.006508,77.6452745,2,1,3.423303703671982,6.846607407343964
C05872,12.8951857,77.656994,4,4,0.28773270900680825,1.150930836027233
C05873,12.9418698,77.5563504,4,8,4.007077955841647,16.02831182336659
C05874,12.9685475,77.5964624,2,1,3.735472937918571,7.470945875837142
C05875,12.9065855,77.649084,8,4,1.7602937409061261,14.082349927249009
C05876,12.9643079,77.5942938,2,1,4.133672873665724,8.267345747331447
C05877,12.9723179,77.5899392,1,1,4.303974861066465,4.303974861066465
C05878,13.0681627,77.5544323,4,2,3.739112310502394,14.956449242009576
C05879,12.9060471,77.5969859,2,8,1.9301898496863823,3.8603796993727646
C05880,12.9121661,77.586287,4,8,0.7227792030852536,2.8911168123410143
C05881,13.1584926,77.7452402,1,6,6.553560388392681,6.553560388392681
C05882,12.9724711,77.6486166,9,1,2.316273696202197,20.84646326581977
C05883,12.9505253,77.6992384,5,7,3.0974382589628204,15.487191294814103
C05884,12.9571937,77.7382947,1,7,1.7588469726526577,1.7588469726526577
C05885,12.8477628,77.6579328,1,4,5.168229129532994,5.168229129532994
C05886,13.147821,77.5696705,11,2,7.831960744716473,86.1515681918812
C05887,13.0833907,77.6406945,2,2,5.843486422336216,11.686972844672432
C05888,12.9186556,77.5780101,2,8,0.7046539628232247,1.4093079256464494
C05889,12.9567706,77.7007709,1,7,2.65751536731476,2.65751536731476
C05890,13.0712887,77.5560963,3,2,3.4662839999680912,10.398851999904274
C05891,13.0189803,77.571001,3,5,2.5363156796127293,7.608947038838188
C05892,13.0276513,77.5753809,5,5,3.603893780336611,18.019468901683055
C05893,12.935699,77.4924157,1,3,0.45634367409744375,0.45634367409744375
C05894,12.9346147,77.6250274,1,8,4.750515575385307,4.750515575385307
C05895,12.8409397,77.6507954,5,4,5.996092398090088,29.98046199045044
C05896,12.9557166,77.6979892,7,7,2.981074439571538,20.867521077000767
C05897,12.989874,77.5709919,1,5,1.7125578589094217,1.7125578589094217
C05898,12.9587142,77.5671341,7,5,4.609979930074491,32.26985951052144
C05899,13.0375654,77.6396626,3,1,6.464149071957752,19.392447215873254
C05900,12.9808248,77.6391194,7,1,1.1257882078771788,7.880517455140252
C05901,13.0587342,77.5909461,3,2,2.2988313601996975,6.896494080599092
C05902,13.0057165,77.5934124,1,5,3.8340288922392736,3.8340288922392736
C05903,12.9732457,77.5952706,3,1,3.716415991297376,11.149247973892129
C05904,13.0146834,77.5538978,7,5,1.7558648188885846,12.291053732220092
C05905,12.9777968,77.5741098,2,5,2.9320072326737785,5.864014465347557
C05906,13.0338524,77.7321312,3,7,7.724953396391902,23.174860189175703
C05907,12.9714785,77.7066002,3,7,2.0323895151194296,6.097168545358288
C05908,12.908209,77.6476635,1,4,1.9971258303243673,1.9971258303243673
C05909,13.0307899,77.653594,11,1,6.219120297170889,68.41032326887978
C05910,12.9632909,77.5851773,2,5,4.936792591622091,9.873585183244183
C05911,12.9778782,77.5731873,5,5,2.868369284022823,14.341846420114114
C05912,12.9368986,77.6198954,3,8,4.352178954639189,13.056536863917568
C05913,12.9530481,77.6159168,8,1,3.3093887748992423,26.47511019919394
C05914,13.0076801,77.6409776,4,1,3.3225185078983133,13.290074031593253
C05915,12.9391909,77.5517929,3,8,4.228100711389918,12.684302134169755
C05916,12.958999,77.654503,2,1,3.645389066947284,7.290778133894568
C05917,12.9201458,77.6849189,6,4,3.9637379268310537,23.78242756098632
C05918,12.9931878,77.5212707,1,5,4.118517800449209,4.118517800449209
C05919,12.909495,77.565948,5,8,2.2450180190538997,11.225090095269499
C05920,12.9180697,77.5025687,2,3,1.8217286620109194,3.643457324021839
C05921,12.9360403,77.6040824,8,8,2.8830079467759377,23.064063574207502
C05922,12.8017391,77.5746893,4,8,12.963389226229932,51.85355690491973
C05923,13.0386081,77.6465206,5,1,6.7513023608114064,33.756511804057034
C05924,12.9734064,77.6163313,4,1,1.5434138205106642,6.173655282042657
C05925,13.0351773,77.5890219,1,2,4.871454804673982,4.871454804673982
C05926,13.0279504,77.6305051,2,1,5.294091643355274,10.588183286710548
C05927,12.9088046,77.6497344,5,4,1.9144703897914288,9.572351948957143
C05928,12.9385755,77.7441441,4,7,3.616426217101153,14.465704868404613
C05929,12.8761189,77.5331944,8,8,7.279776138290712,58.2382091063257
C05930,12.9410352,77.6241999,4,1,4.358888376337975,17.4355535053519
C05931,12.8612854,77.7865728,2,7,13.302082967397983,26.604165934795965
C05932,13.0053836,77.7019239,2,7,5.114113482482141,10.228226964964282
C05933,13.1144798,77.5677789,4,2,4.4339425599991324,17.73577023999653
C05934,12.9884301,77.5713911,1,5,1.8487116852700167,1.8487116852700167
C05935,13.0869634,77.5938641,11,2,1.1407772623183585,12.548549885501943
C05936,13.0218344,77.5567093,5,5,2.4786861948752024,12.393430974376011
C05937,13.029027,77.561291,8,5,3.2782631767852326,26.22610541428186
C05938,12.9285342,77.5624936,1,8,2.6367300981513866,2.6367300981513866
C05939,13.0282328,77.5934519,8,5,4.935597030701092,39.484776245608735
C05940,13.0124501,77.5559999,16,5,1.4596977469458339,23.355163951133342
C05941,12.9269396,77.6225982,1,8,4.242427533877854,4.242427533877854
C05942,12.958917,77.71894,6,7,0.8251472226269002,4.950883335761401
C05943,12.88712,77.5549265,3,8,4.726609287897806,14.179827863693419
C05944,12.9586066,77.5649345,1,5,4.580100489322719,4.580100489322719
C05945,13.1275198,77.6392624,5,6,6.506213173468726,32.53106586734363
C05946,13.1187269,77.4647714,6,2,13.96874868549518,83.81249211297109
C05947,12.9977994,77.5517734,2,5,0.771439634303241,1.542879268606482
C05948,13.070394,77.502239,8,2,9.25038402162446,74.00307217299569
C05949,13.0030093,77.6608924,1,1,4.307963301375686,4.307963301375686
C05950,12.9752848,77.6043238,1,1,2.708254240853388,2.708254240853388
C05951,12.9448439,77.5967477,4,8,3.2097015026938265,12.838806010775306
C05952,13.083972,77.6433308,3,2,6.133949445263222,18.401848335789666
C05953,12.8927483,77.5816844,2,8,2.861889131022776,5.723778262045552
C05954,12.9225582,77.6344738,6,4,4.135370293851661,24.812221763109967
C05955,12.9462353,77.6289433,5,1,3.7549556021808073,18.774778010904036
C05956,12.9119682,77.5860142,6,8,0.7367145998893792,4.420287599336275
C05957,12.9913026,77.6156011,3,1,1.8885705432633118,5.665711629789936
C05958,12.9109001,77.6829073,5,4,3.126224078053329,15.631120390266645
C05959,12.9330777,77.58452,2,8,1.6186354165972359,3.2372708331944717
C05960,13.0296204,77.5611135,14,5,3.342112209033828,46.789570926473594
C05961,13.081456,77.6532018,2,2,7.186369868350277,14.372739736700554
C05962,13.1991127,77.6583797,14,6,4.745475522166267,66.43665731032773
C05963,12.9713026,77.6414656,3,1,1.6910259561174297,5.073077868352289
C05964,12.9942812,77.6640408,1,1,4.13573048881148,4.13573048881148
C05965,12.9675956,77.7160837,9,7,0.9167085011853985,8.250376510668586
C05966,13.0308231,77.6683898,4,1,7.067790351037043,28.27116140414817
C05967,12.8796637,77.5538232,6,8,5.434296232179919,32.605777393079514
C05968,12.9832822,77.6100189,8,1,2.0649582444459647,16.519665955567717
C05969,13.0354466,77.518149,4,5,5.928186416071576,23.712745664286302
C05970,12.9711385,77.6182367,2,1,1.5180185847087828,3.0360371694175656
C05971,12.9817193,77.6042336,7,1,2.669408593776922,18.685860156438455
C05972,12.9499624,77.6154381,3,1,3.6423164241474124,10.926949272442236
C05973,12.9863171,77.7474767,5,7,3.514035091753351,17.570175458766755
C05974,12.9066772,77.5772586,1,8,1.5222866016531245,1.5222866016531245
C05975,13.0250155,77.5576232,5,5,2.823994416042165,14.119972080210825
C05976,12.9711882,77.6409763,2,1,1.6555867858041131,3.3111735716082262
C05977,13.0596937,77.5930663,11,2,2.250574185505909,24.756316040565
C05978,12.9656575,77.6372715,5,1,1.8512993049306015,9.256496524653008
C05979,13.0016086,77.5691868,4,5,1.1657527162572683,4.663010865029073
C05980,12.9994967,77.6247784,5,1,2.1844249178474464,10.922124589237232
C05981,12.9342685,77.7551649,2,7,4.767809710286105,9.53561942057221
C05982,12.9640357,77.7330576,10,7,0.992538462592785,9.92538462592785
C05983,12.9533739,77.5847667,13,8,3.865400143975949,50.25020187168734
C05984,12.9662394,77.707748,4,7,1.7670368110045573,7.068147244018229
C05985,12.8979573,77.5997833,10,8,2.8113458294467373,28.11345829446737
C05986,12.9620664,77.7039389,2,7,2.1877379530166228,4.3754759060332455
C05987,12.9611543,77.5331126,2,5,5.072321582407942,10.144643164815884
C05988,12.9704006,77.712237,3,7,1.4258354212327327,4.277506263698198
C05989,12.9715351,77.6008446,5,1,3.178391971001572,15.89195985500786
C05990,12.9986686,77.5758144,3,5,1.8644872734566968,5.5934618203700905
C05991,12.971553,77.6803025,5,7,4.79994221911497,23.999711095574852
C05992,13.0351018,77.5276877,4,5,5.1777768739909265,20.711107495963706
C05993,12.9781437,77.58726,2,5,3.903751088937583,7.807502177875166
C05994,12.9166682,77.5930319,5,8,0.9476710967107183,4.738355483553591
C05995,12.9361248,77.6162068,6,8,3.959881876507711,23.759291259046265
C05996,12.9481926,77.6813728,4,7,4.9624122539415145,19.849649015766058
C05997,13.0553995,77.5072996,7,5,8.32610353719395,58.282724760357645
C05998,12.9604413,77.7181435,1,7,0.7749230398143454,0.7749230398143454
C05999,12.9427297,77.6948056,5,7,3.9785748565445536,19.89287428272277
C06000,12.9117853,77.5976188,1,8,1.6047906362989945,1.6047906362989945
C06001,13.0511982,77.5526747,2,2,4.84331311751468,9.68662623502936
C06002,12.9102961,77.6063748,2,8,2.541535933377797,5.083071866755594
C06003,12.9811568,77.6141516,2,1,1.5909870511780038,3.1819741023560075
C06004,12.9867726,77.5194822,2,5,4.480654196308303,8.961308392616607
C06005,13.1063661,77.6002372,3,2,3.337523640098456,10.012570920295367
C06006,13.1069858,77.600541,6,2,3.4136300842048106,20.481780505228862
C06007,12.9603592,77.7207237,3,7,0.5790314063999726,1.737094219199918
C06008,13.0318824,77.7575598,1,7,8.301357349306656,8.301357349306656
C06009,12.8651043,77.7690218,7,7,12.048076455071325,84.33653518549927
C06010,13.0067162,77.5711304,2,5,1.5704181734828837,3.1408363469657674
C06011,12.9215982,77.6679952,3,4,3.145619471586354,9.436858414759062
C06012,12.9900539,77.6870879,5,7,4.896709910123711,24.483549550618555
C06013,12.9160549,77.4797513,4,3,2.2481280413259186,8.992512165303674
C06014,12.9787513,77.6392057,7,1,1.1433440430350803,8.003408301245562
C06015,12.9002893,77.6008782,5,8,2.684718142104758,13.42359071052379
C06016,12.9371045,77.7495603,2,7,4.119305354795253,8.238610709590507
C06017,12.8071178,77.4292857,15,3,15.422461394070783,231.33692091106175
C06018,12.9056456,77.5855728,4,8,1.4227225904566962,5.690890361826785
C06019,12.9925955,77.5916124,3,5,3.6582404407241,10.9747213221723
C06020,13.0369962,77.5573938,7,5,4.1501933868886365,29.051353708220454
C06021,12.8982318,77.5827474,4,8,2.246610893854447,8.986443575417788
C06022,12.9573067,77.7087044,4,7,1.8368155409312574,7.34726216372503
C06023,13.0039917,77.5936153,19,5,3.82638338786924,72.70128436951556
C06024,12.9086369,77.6105652,3,8,3.032147770913021,9.096443312739064
C06025,12.9976981,77.5493842,3,5,1.0268715666191677,3.0806146998575032
C06026,13.0797232,77.5622908,4,2,2.684069246033806,10.736276984135223
C06027,12.958836,77.7163204,7,7,1.0398198282557134,7.278738797789994
C06028,12.9155289,77.6515804,1,4,2.4906017703878285,2.4906017703878285
C06029,12.9159814,77.6516057,1,4,2.5367163248282996,2.5367163248282996
C06030,13.197838,77.7137182,2,6,4.748858084622158,9.497716169244317
C06031,12.8011463,77.5083175,1,3,14.536834219038525,14.536834219038525
C06032,12.9153706,77.6456263,2,4,2.7668582618826294,5.533716523765259
C06033,12.9404955,77.6200555,5,1,4.491097798606039,22.455488993030194
C06034,13.0249491,77.5926439,2,5,4.639770666310593,9.279541332621186
C06035,12.9778793,77.6246697,1,1,0.511663772420523,0.511663772420523
C06036,13.1346318,77.6677548,3,6,3.8853837301312697,11.656151190393809
C06037,13.0020532,77.5523063,6,5,0.7442936279674416,4.46576176780465
C06038,12.8416671,77.6764096,1,4,6.12124224265791,6.12124224265791
C06039,13.1023214,77.5948423,6,2,2.7026675226251013,16.216005135750606
C06040,12.9238004,77.6024467,6,8,2.036903637286945,12.22142182372167
C06041,12.9722017,77.6517442,6,1,2.644818036174104,15.868908217044623
C06042,12.9475769,77.5801087,8,8,3.2586065745451314,26.06885259636105
C06043,13.0198131,77.666082,16,1,5.972921705364523,95.56674728583236
C06044,12.9698145,77.62459,3,1,1.2314810234480325,3.6944430703440974
C06045,12.9462443,77.5306902,4,3,4.395313923092605,17.58125569237042
C06046,12.9352471,77.5607927,2,8,3.174729470995624,6.349458941991248
C06047,13.1238209,77.6202417,3,2,6.120113333093663,18.36033999928099
C06048,13.0023552,77.544116,10,5,1.609432308050173,16.09432308050173
C06049,12.9752846,77.5701518,1,5,2.958885781428113,2.958885781428113
C06050,13.0031746,77.757283,2,7,5.6041823816947725,11.208364763389545
C06051,13.0261482,77.6354229,9,1,5.142194828943434,46.2797534604909
C06052,12.9678992,77.6504368,7,1,2.7153127548059355,19.007189283641548
C06053,12.959465,77.7474184,3,7,2.61134845799635,7.834045373989051
C06054,12.9989319,77.617652,6,1,2.403544988438603,14.421269930631619
C06055,12.9985461,77.5564611,4,5,0.2620142973447087,1.0480571893788349
C06056,12.9411112,77.52503,9,3,3.6273903850171565,32.646513465154406
C06057,12.9920875,77.6022559,3,1,3.1669894954513826,9.500968486354148
C06058,12.9189942,77.6098841,7,8,2.757314316473756,19.301200215316292
C06059,12.9646234,77.5824537,21,5,4.647119182646041,97.58950283556688
C06060,12.9668668,77.6067889,5,1,2.8034280142900676,14.017140071450338
C06061,12.965985,77.6036918,3,1,3.1422522182948374,9.426756654884512
C06062,13.015204,77.6661513,6,1,5.614056301901647,33.68433781140988
C06063,12.8812821,77.5838693,3,8,4.115345191362138,12.346035574086414
C06064,12.9382056,77.7206162,18,7,2.9373064121208863,52.87151541817595
C06065,12.93647,77.6165564,4,8,4.011786415248516,16.047145660994065
C06066,12.9885148,77.5558839,3,5,1.2552648682454919,3.7657946047364756
C06067,12.9852537,77.6425374,2,1,1.5973971863457062,3.1947943726914123
C06068,13.031992,77.6280789,7,1,5.738630239348015,40.17041167543611
C06069,12.9328402,77.4520974,6,3,4.448131843662451,26.688791061974705
C06070,13.0853623,77.634757,2,2,5.225761090570401,10.451522181140803
C06071,12.9621806,77.708277,5,7,1.71948065149612,8.5974032574806
C06072,13.0608994,77.4612263,1,5,12.568472969453898,12.568472969453898
C06073,13.0003856,77.6762486,4,1,5.619447439094692,22.47778975637877
C06074,12.9609115,77.5358407,5,5,4.939909073217324,24.699545366086618
C06075,12.9602091,77.6382314,11,1,2.4352055297385196,26.787260827123717
C06076,13.0252803,77.6035419,2,5,5.644566945503195,11.28913389100639
C06077,12.9169557,77.6906254,1,4,4.198397537607976,4.198397537607976
C06078,12.8045355,77.5604544,2,8,12.87745183111512,25.75490366223024
C06079,12.8847019,77.5917498,1,8,3.818363412612447,3.818363412612447
C06080,12.9562148,77.6373162,8,1,2.807874446395119,22.462995571160953
C06081,12.9585612,77.5623501,10,5,4.5518495747919765,45.518495747919765
C06082,12.9186382,77.4528406,4,3,4.596033561767692,18.38413424707077
C06083,12.9162413,77.6905958,8,4,4.149289722894122,33.194317783152975
C06084,12.948849,77.7078682,4,7,2.4613560263911776,9.84542410556471
C06085,13.0283463,77.6298629,3,1,5.335885569436083,16.00765670830825
C06086,13.0635437,77.5870164,3,2,1.726598166181727,5.1797944985451805
C06087,13.014269,77.5560924,3,5,1.655817116033339,4.967451348100017
C06088,12.9701116,77.5763435,1,5,3.7794651013451936,3.7794651013451936
C06089,12.9275877,77.6927014,4,4,5.143566693315243,20.574266773260973
C06090,12.9299989,77.5149447,3,3,2.3839297319017376,7.151789195705213
C06091,12.9734394,77.6395116,6,1,1.3828264741112057,8.296958844667234
C06092,12.8766595,77.6387652,4,4,2.991833688380509,11.967334753522035
C06093,13.0141702,77.6362532,3,1,3.8519072865585167,11.55572185967555
C06094,12.9817701,77.6404662,2,1,1.2820706075649102,2.5641412151298204
C06095,12.9987935,77.54079,3,5,1.9413254537258968,5.8239763611776905
C06096,12.9555717,77.7200867,6,7,1.0768226284993412,6.460935770996047
C06097,12.979241,77.637434,1,1,0.9458233235229276,0.9458233235229276
C06098,12.9988121,77.5560348,4,5,0.29558915005033004,1.1823566002013202
C06099,12.9888745,77.4492686,4,3,7.921047694437678,31.68419077775071
C06100,12.9780954,77.5730497,2,5,2.8400742854116543,5.680148570823309
C06101,12.9601022,77.5315556,2,3,5.2356645790630925,10.471329158126185
C06102,12.9955047,77.6081944,4,1,2.8065115162884666,11.226046065153866
C06103,12.9911473,77.5944346,2,1,3.921018728405223,7.842037456810446
C06104,13.0416427,77.5950772,4,2,4.242042720672342,16.968170882689368
C06105,12.9134504,77.6286677,2,4,3.9580561243076553,7.916112248615311
C06106,12.9857834,77.4784608,7,3,6.200406521371423,43.40284564959996
C06107,12.9760046,77.6791397,17,7,5.02584828822863,85.43942089988671
C06108,13.0157441,77.6304813,2,1,3.9439053456472033,7.887810691294407
C06109,12.9977878,77.584791,5,5,2.842970970620289,14.214854853101444
C06110,12.9905573,77.571683,2,5,1.7272707785207833,3.4545415570415665
C06111,12.9471311,77.536344,7,3,5.003968789468861,35.02778152628203
C06112,12.9245121,77.5798031,1,8,0.8421662562474306,0.8421662562474306
C06113,12.8163376,77.694734,5,4,9.452272513484152,47.26136256742076
C06114,13.0049476,77.5711671,2,5,1.4844587414396506,2.9689174828793012
C06115,13.022941,77.5647142,3,5,2.674136887061903,8.02241066118571
C06116,12.913708,77.6404877,2,4,2.971856124488106,5.943712248976212
C06117,12.9681502,77.5950569,6,1,3.8938880837614853,23.363328502568912
C06118,13.0583178,77.6025545,2,2,2.855800866756508,5.711601733513016
C06119,13.0482241,77.579307,5,2,3.5232249406864864,17.616124703432433
C06120,13.0009656,77.6129828,3,1,2.871244130024178,8.613732390072535
C06121,12.9173029,77.5647123,3,8,2.151982237652676,6.455946712958028
C06122,13.0002691,77.5521147,4,5,0.7151890682150833,2.8607562728603333
C06123,12.9610262,77.5877081,2,8,4.725237316042755,9.45047463208551
C06124,12.9580927,77.5553609,4,5,4.599991130907743,18.39996452363097
C06125,12.9720603,77.6409226,10,1,1.5947406642612572,15.947406642612572
C06126,12.9695016,77.5419489,2,5,3.7859969424335898,7.5719938848671795
C06127,13.0346009,77.7701635,8,7,9.23872528415256,73.90980227322048
C06128,13.0154901,77.570748,9,5,2.201189337610232,19.810704038492087
C06129,12.9846806,77.748896,2,7,3.509886835879346,7.019773671758692
C06130,12.9719367,77.6419161,1,1,1.6923637693694435,1.6923637693694435
C06131,13.0093084,77.5806326,4,5,2.6194509988491723,10.47780399539669
C06132,12.9563042,77.5830996,2,8,4.192395515071928,8.384791030143855
C06133,13.0139391,77.6388192,12,1,3.895541890165823,46.746502681989874
C06134,12.9615649,77.6391168,3,1,2.3444901336612314,7.033470400983694
C06135,13.1721516,77.6908159,2,6,0.9736863488165447,1.9473726976330894
C06136,12.9721284,77.6469898,1,1,2.168254161723909,2.168254161723909
C06137,12.9948384,77.5552933,7,5,0.6343983243636678,4.440788270545675
C06138,12.9836838,77.6032885,2,1,2.793808375229616,5.587616750459232
C06139,12.9467429,77.5735181,3,8,3.3504722275608856,10.051416682682657
C06140,13.0181549,77.6473508,6,1,4.6649299711227785,27.989579826736673
C06141,12.9762478,77.6176598,2,1,1.2815190739497195,2.563038147899439
C06142,12.9517762,77.7173751,3,7,1.5819979790111336,4.745993937033401
C06143,12.9449145,77.5965919,3,8,3.2098569495135076,9.629570848540522
C06144,12.9921138,77.5704491,5,5,1.5199992937933273,7.599996468966637
C06145,13.0662737,77.5586338,5,2,3.3936005494921746,16.968002747460872
C06146,12.9213215,77.6821169,3,4,3.857955823670246,11.573867471010738
C06147,12.9463805,77.5305899,3,3,4.390776290827514,13.172328872482542
C06148,12.9772921,77.5979463,3,1,3.361330673165216,10.083992019495648
C06149,12.9503847,77.5933052,1,8,3.6615320084053096,3.6615320084053096
C06150,13.004567,77.7176657,4,7,4.4832694702856575,17.93307788114263
C06151,12.9514423,77.5943133,12,8,3.8038695585863214,45.64643470303586
C06152,12.9693881,77.6456654,2,1,2.187335629144449,4.374671258288898
C06153,13.0003054,77.6174328,2,1,2.5475820576327415,5.095164115265483
C06154,12.8064818,77.6268181,2,4,10.362988322054601,20.725976644109203
C06155,13.00956,77.5629873,6,5,1.2061875247202678,7.237125148321606
C06156,13.0825565,77.500118,5,2,9.437054183159445,47.185270915797226
C06157,12.9857445,77.5877231,3,5,3.504174058328628,10.512522174985884
C06158,12.9555632,77.7206676,2,7,1.0548698257201077,2.1097396514402154
C06159,12.9701145,77.6093423,4,1,2.384215229431586,9.536860917726344
C06160,12.9369126,77.7494663,1,7,4.128131850795073,4.128131850795073
C06161,12.9572002,77.7016323,4,7,2.5536731083116884,10.214692433246753
