customer_id,latitude,longitude,volume
C05659,13.0086507,77.7588002,9
C05660,12.965205,77.7017287,2
C05661,12.9533522,77.5848743,3
C05662,12.95101,77.59218,2
C05663,12.8041642,77.6261463,3
C05664,13.0087504,77.6939806,1
C05665,12.9178543,77.6241066,2
C05666,12.9806412,77.6290874,1
C05667,12.9271897,77.5447555,5
C05668,12.9798613,77.7270942,5
C05669,13.0673466,77.5630666,1
C05670,12.9822876,77.5911581,8
C05671,13.0078807,77.6708126,19
C05672,12.9207173,77.5745968,3
C05673,13.0336982,77.6385516,2
C05674,12.9664891,77.5965187,24
C05675,13.0067647,77.5545483,1
C05676,12.9467026,77.5300705,3
C05677,12.9507057,77.5784906,4
C05678,12.9195785,77.5950152,9
C05679,12.9246365,77.6384508,4
C05680,12.9753191,77.6660778,2
C05681,12.9077084,77.6721872,2
C05682,12.9669093,77.6086899,3
C05683,12.9594958,77.7209611,2
C05684,12.8989754,77.6761562,3
C05685,12.936225,77.7447978,2
C05686,12.9946486,77.6440476,1
C05687,12.9217039,77.6451109,8
C05688,13.0091522,77.5787543,2
C05689,12.9765645,77.5455876,1
C05690,12.9669678,77.5366906,3
C05691,12.9809636,77.6105003,3
C05692,12.9031858,77.6245476,1
C05693,13.0040253,77.5711108,4
C05694,12.9695016,77.6477886,2
C05695,13.0413862,77.6216592,11
C05696,13.0405041,77.5899057,5
C05697,12.9388223,77.5521241,3
C05698,12.9387445,77.552102,2
C05699,12.9925855,77.6804704,3
C05700,13.0678381,77.5639755,5
C05701,12.8976619,77.5946541,3
C05702,13.001385,77.6079476,3
C05703,12.9484662,77.5809022,3
C05704,12.9455457,77.6289451,2
C05705,13.0293247,77.5708017,3
C05706,12.9105047,77.581862,1
C05707,13.0099126,77.5495425,7
C05708,12.9810419,77.6363584,4
C05709,12.9875708,77.5383292,2
C05710,13.0037882,77.5838385,13
C05711,13.0635772,77.5872408,4
C05712,12.9794236,77.5925717,2
C05713,13.0256806,77.6037616,6
C05714,13.0222291,77.6004298,4
C05715,12.9877059,77.5596356,4
C05716,12.9060203,77.541723,2
C05717,12.933719,77.6176805,5
C05718,12.978243,77.6404269,3
C05719,12.9017979,77.5136545,5
C05720,12.9621688,77.6362486,1
C05721,12.9779833,77.7103836,2
C05722,12.915232,77.6321995,11
C05723,12.977267,77.679729,2
C05724,12.9742664,77.60756,2
C05725,12.9825764,77.6074569,2
C05726,12.9169315,77.5999251,1
C05727,13.0225825,77.551512,1
C05728,13.0948017,77.5770341,3
C05729,12.9931471,77.7165617,4
C05730,12.8058618,77.7835118,3
C05731,12.912121,77.6384617,3
C05732,12.9607274,77.6662316,3
C05733,12.9377615,77.6994867,7
C05734,12.9855483,77.4863859,3
C05735,12.9076918,77.6407802,2
C05736,13.1000877,77.5978794,3
C05737,13.0960152,77.5599278,5
C05738,12.9073391,77.5830655,9
C05739,13.0703184,77.5553198,2
C05740,12.9137732,77.6441735,4
C05741,12.9421755,77.5941208,4
C05742,12.9821967,77.6381186,2
C05743,12.9109228,77.6415654,3
C05744,12.9637948,77.6566232,1
C05745,12.9884468,77.5346227,1
C05746,12.9932856,77.568192,4
C05747,12.9790136,77.642347,3
C05748,12.9888945,77.6066157,4
C05749,12.9736597,77.6229416,3
C05750,12.9388234,77.6964281,2
C05751,13.0266126,77.587797,3
C05752,12.9508907,77.5777332,1
C05753,13.0184895,77.7844739,9
C05754,13.0238759,77.6030622,1
C05755,12.9380609,77.6275572,3
C05756,12.9946318,77.6165816,2
C05757,13.1483923,77.6496619,5
C05758,12.9610371,77.7005306,3
C05759,12.9431355,77.6978544,2
C05760,12.9588,77.5647589,6
C05761,12.9230175,77.6798965,3
C05762,12.9629355,77.599571,5
C05763,13.0332305,77.5581139,2
C05764,12.9539412,77.7178699,1
C05765,13.0550698,77.6005716,4
C05766,12.995834,77.7576041,3
C05767,13.0604309,77.6226838,5
C05768,12.9053454,77.5938378,3
C05769,12.9537155,77.5858442,4
C05770,12.9991903,77.5525312,1
C05771,12.9238621,77.6727962,12
C05772,12.9514658,77.6432669,3
C05773,12.925261,77.549434,5
C05774,12.9977103,77.5483913,2
C05775,12.966793,77.6352431,4
C05776,13.1806075,77.642183,1
C05777,13.0239882,77.5989031,5
C05778,13.005297,77.702884,3
C05779,13.0151194,77.6368067,3
C05780,12.9556166,77.7186914,5
C05781,13.1541086,77.5401493,1
C05782,12.991155,77.5383908,2
C05783,13.0711158,77.6519016,5
C05784,12.9079706,77.6005099,14
C05785,13.0264471,77.5114203,3
C05786,12.9258857,77.6252751,5
C05787,12.9740926,77.5782381,3
C05788,13.0205657,77.7941445,13
C05789,12.9396097,77.6284305,1
C05790,12.9037869,77.507973,4
C05791,12.964859,77.5837001,1
C05792,12.9859306,77.644897,1
C05793,13.0022607,77.6295523,4
C05794,13.0148505,77.5751945,4
C05795,13.0179285,77.5623314,3
C05796,12.8877343,77.5886419,3
C05797,13.0165243,77.6024035,29
C05798,12.9823616,77.6097828,3
C05799,12.9357448,77.5938244,5
C05800,12.9523715,77.4998029,2
C05801,12.9703241,77.5760364,4
C05802,12.9758922,77.5660729,3
C05803,12.9750845,77.5897763,2
C05804,12.9924016,77.5571593,12
C05805,12.9529243,77.5162442,8
C05806,12.9045574,77.704281,4
C05807,12.9142144,77.6325278,1
C05808,12.8775539,77.6700895,3
C05809,12.9281275,77.6330644,22
C05810,13.1384922,77.4786333,3
C05811,12.9634117,77.6066682,7
C05812,12.9723035,77.6503019,9
C05813,13.0119196,77.6972899,4
C05814,12.9940065,77.5945768,2
C05815,12.9104882,77.640061,1
C05816,13.1835304,77.6811667,5
C05817,13.0619804,77.5918661,2
C05818,12.9339304,77.583662,4
C05819,12.9616153,77.7136193,1
C05820,13.0186339,77.5709242,3
C05821,13.0291469,77.519671,3
C05822,12.9758581,77.5653792,4
C05823,12.9832283,77.7080008,2
C05824,12.9809575,77.5975756,8
C05825,12.9743706,77.6143537,2
C05826,12.8017461,77.57469,1
C05827,13.1287057,77.5868145,3
C05828,13.0059079,77.578507,3
C05829,12.9747983,77.6174976,4
C05830,13.0509726,77.608188,9
C05831,13.0011236,77.6618187,3
C05832,12.936153,77.7210618,3
C05833,12.9726157,77.6792208,2
C05834,12.9471143,77.6218054,6
C05835,12.8990004,77.6218548,4
C05836,13.0274123,77.575867,2
C05837,12.9775284,77.5175141,1
C05838,12.9744098,77.6094477,9
C05839,12.9247449,77.5642316,1
C05840,13.0239297,77.5513762,2
C05841,12.9550078,77.5675577,4
C05842,13.0408128,77.5165808,1
C05843,13.0829166,77.6434508,1
C05844,12.9827902,77.7368277,1
C05845,12.972126,77.573351,5
C05846,12.9273175,77.6690879,2
C05847,12.9492228,77.5841598,26
C05848,12.9060608,77.58713,2
C05849,12.9875972,77.6208401,2
C05850,12.9276564,77.5174966,2
C05851,12.9200334,77.651758,4
C05852,13.0174291,77.5625948,2
C05853,12.9422654,77.6227523,5
C05854,12.9779996,77.7105652,2
C05855,12.9633185,77.5790145,1
C05856,12.9678456,77.5908682,1
C05857,12.9243496,77.637603,1
C05858,12.9118509,77.6536904,2
C05859,12.819446,77.6883822,3
C05860,12.9605763,77.7180816,2
C05861,12.931069,77.613948,8
C05862,13.0105388,77.5575282,8
C05863,12.8966211,77.6075885,3
C05864,12.9480567,77.5879713,1
C05865,13.0072315,77.6403015,2
C05866,12.9862032,77.7363344,2
C05867,13.0603575,77.7163583,2
C05868,12.9644469,77.6719687,2
C05869,13.055217,77.6020252,2
C05870,12.9760441,77.7268709,3
C05871,13.006508,77.6452745,2
C05872,12.8951857,77.656994,4
C05873,12.9418698,77.5563504,4
C05874,12.9685475,77.5964624,2
C05875,12.9065855,77.649084,8
C05876,12.9643079,77.5942938,2
C05877,12.9723179,77.5899392,1
C05878,13.0681627,77.5544323,4
C05879,12.9060471,77.5969859,2
C05880,12.9121661,77.586287,4
C05881,13.1584926,77.7452402,1
C05882,12.9724711,77.6486166,9
C05883,12.9505253,77.6992384,5
C05884,12.9571937,77.7382947,1
C05885,12.8477628,77.6579328,1
C05886,13.147821,77.5696705,11
C05887,13.0833907,77.6406945,2
C05888,12.9186556,77.5780101,2
C05889,12.9567706,77.7007709,1
C05890,13.0712887,77.5560963,3
C05891,13.0189803,77.571001,3
C05892,13.0276513,77.5753809,5
C05893,12.935699,77.4924157,1
C05894,12.9346147,77.6250274,1
C05895,12.8409397,77.6507954,5
C05896,12.9557166,77.6979892,7
C05897,12.989874,77.5709919,1
C05898,12.9587142,77.5671341,7
C05899,13.0375654,77.6396626,3
C05900,12.9808248,77.6391194,7
C05901,13.0587342,77.5909461,3
C05902,13.0057165,77.5934124,1
C05903,12.9732457,77.5952706,3
C05904,13.0146834,77.5538978,7
C05905,12.9777968,77.5741098,2
C05906,13.0338524,77.7321312,3
C05907,12.9714785,77.7066002,3
C05908,12.908209,77.6476635,1
C05909,13.0307899,77.653594,11
C05910,12.9632909,77.5851773,2
C05911,12.9778782,77.5731873,5
C05912,12.9368986,77.6198954,3
C05913,12.9530481,77.6159168,8
C05914,13.0076801,77.6409776,4
C05915,12.9391909,77.5517929,3
C05916,12.958999,77.654503,2
C05917,12.9201458,77.6849189,6
C05918,12.9931878,77.5212707,1
C05919,12.909495,77.565948,5
C05920,12.9180697,77.5025687,2
C05921,12.9360403,77.6040824,8
C05922,12.8017391,77.5746893,4
C05923,13.0386081,77.6465206,5
C05924,12.9734064,77.6163313,4
C05925,13.0351773,77.5890219,1
C05926,13.0279504,77.6305051,2
C05927,12.9088046,77.6497344,5
C05928,12.9385755,77.7441441,4
C05929,12.8761189,77.5331944,8
C05930,12.9410352,77.6241999,4
C05931,12.8612854,77.7865728,2
C05932,13.0053836,77.7019239,2
C05933,13.1144798,77.5677789,4
C05934,12.9884301,77.5713911,1
C05935,13.0869634,77.5938641,11
C05936,13.0218344,77.5567093,5
C05937,13.029027,77.561291,8
C05938,12.9285342,77.5624936,1
C05939,13.0282328,77.5934519,8
C05940,13.0124501,77.5559999,16
C05941,12.9269396,77.6225982,1
C05942,12.958917,77.71894,6
C05943,12.88712,77.5549265,3
C05944,12.9586066,77.5649345,1
C05945,13.1275198,77.6392624,5
C05946,13.1187269,77.4647714,6
C05947,12.9977994,77.5517734,2
C05948,13.070394,77.502239,8
C05949,13.0030093,77.6608924,1
C05950,12.9752848,77.6043238,1
C05951,12.9448439,77.5967477,4
C05952,13.083972,77.6433308,3
C05953,12.8927483,77.5816844,2
C05954,12.9225582,77.6344738,6
C05955,12.9462353,77.6289433,5
C05956,12.9119682,77.5860142,6
C05957,12.9913026,77.6156011,3
C05958,12.9109001,77.6829073,5
C05959,12.9330777,77.58452,2
C05960,13.0296204,77.5611135,14
C05961,13.081456,77.6532018,2
C05962,13.1991127,77.6583797,14
C05963,12.9713026,77.6414656,3
C05964,12.9942812,77.6640408,1
C05965,12.9675956,77.7160837,9
C05966,13.0308231,77.6683898,4
C05967,12.8796637,77.5538232,6
C05968,12.9832822,77.6100189,8
C05969,13.0354466,77.518149,4
C05970,12.9711385,77.6182367,2
C05971,12.9817193,77.6042336,7
C05972,12.9499624,77.6154381,3
C05973,12.9863171,77.7474767,5
C05974,12.9066772,77.5772586,1
C05975,13.0250155,77.5576232,5
C05976,12.9711882,77.6409763,2
C05977,13.0596937,77.5930663,11
C05978,12.9656575,77.6372715,5
C05979,13.0016086,77.5691868,4
C05980,12.9994967,77.6247784,5
C05981,12.9342685,77.7551649,2
C05982,12.9640357,77.7330576,10
C05983,12.9533739,77.5847667,13
C05984,12.9662394,77.707748,4
C05985,12.8979573,77.5997833,10
C05986,12.9620664,77.7039389,2
C05987,12.9611543,77.5331126,2
C05988,12.9704006,77.712237,3
C05989,12.9715351,77.6008446,5
C05990,12.9986686,77.5758144,3
C05991,12.971553,77.6803025,5
C05992,13.0351018,77.5276877,4
C05993,12.9781437,77.58726,2
C05994,12.9166682,77.5930319,5
C05995,12.9361248,77.6162068,6
C05996,12.9481926,77.6813728,4
C05997,13.0553995,77.5072996,7
C05998,12.9604413,77.7181435,1
C05999,12.9427297,77.6948056,5
C06000,12.9117853,77.5976188,1
C06001,13.0511982,77.5526747,2
C06002,12.9102961,77.6063748,2
C06003,12.9811568,77.6141516,2
C06004,12.9867726,77.5194822,2
C06005,13.1063661,77.6002372,3
C06006,13.1069858,77.600541,6
C06007,12.9603592,77.7207237,3
C06008,13.0318824,77.7575598,1
C06009,12.8651043,77.7690218,7
C06010,13.0067162,77.5711304,2
C06011,12.9215982,77.6679952,3
C06012,12.9900539,77.6870879,5
C06013,12.9160549,77.4797513,4
C06014,12.9787513,77.6392057,7
C06015,12.9002893,77.6008782,5
C06016,12.9371045,77.7495603,2
C06017,12.8071178,77.4292857,15
C06018,12.9056456,77.5855728,4
C06019,12.9925955,77.5916124,3
C06020,13.0369962,77.5573938,7
C06021,12.8982318,77.5827474,4
C06022,12.9573067,77.7087044,4
C06023,13.0039917,77.5936153,19
C06024,12.9086369,77.6105652,3
C06025,12.9976981,77.5493842,3
C06026,13.0797232,77.5622908,4
C06027,12.958836,77.7163204,7
C06028,12.9155289,77.6515804,1
C06029,12.9159814,77.6516057,1
C06030,13.197838,77.7137182,2
C06031,12.8011463,77.5083175,1
C06032,12.9153706,77.6456263,2
C06033,12.9404955,77.6200555,5
C06034,13.0249491,77.5926439,2
C06035,12.9778793,77.6246697,1
C06036,13.1346318,77.6677548,3
C06037,13.0020532,77.5523063,6
C06038,12.8416671,77.6764096,1
C06039,13.1023214,77.5948423,6
C06040,12.9238004,77.6024467,6
C06041,12.9722017,77.6517442,6
C06042,12.9475769,77.5801087,8
C06043,13.0198131,77.666082,16
C06044,12.9698145,77.62459,3
C06045,12.9462443,77.5306902,4
C06046,12.9352471,77.5607927,2
C06047,13.1238209,77.6202417,3
C06048,13.0023552,77.544116,10
C06049,12.9752846,77.5701518,1
C06050,13.0031746,77.757283,2
C06051,13.0261482,77.6354229,9
C06052,12.9678992,77.6504368,7
C06053,12.959465,77.7474184,3
C06054,12.9989319,77.617652,6
C06055,12.9985461,77.5564611,4
C06056,12.9411112,77.52503,9
C06057,12.9920875,77.6022559,3
C06058,12.9189942,77.6098841,7
C06059,12.9646234,77.5824537,21
C06060,12.9668668,77.6067889,5
C06061,12.965985,77.6036918,3
C06062,13.015204,77.6661513,6
C06063,12.8812821,77.5838693,3
C06064,12.9382056,77.7206162,18
C06065,12.93647,77.6165564,4
C06066,12.9885148,77.5558839,3
C06067,12.9852537,77.6425374,2
C06068,13.031992,77.6280789,7
C06069,12.9328402,77.4520974,6
C06070,13.0853623,77.634757,2
C06071,12.9621806,77.708277,5
C06072,13.0608994,77.4612263,1
C06073,13.0003856,77.6762486,4
C06074,12.9609115,77.5358407,5
C06075,12.9602091,77.6382314,11
C06076,13.0252803,77.6035419,2
C06077,12.9169557,77.6906254,1
C06078,12.8045355,77.5604544,2
C06079,12.8847019,77.5917498,1
C06080,12.9562148,77.6373162,8
C06081,12.9585612,77.5623501,10
C06082,12.9186382,77.4528406,4
C06083,12.9162413,77.6905958,8
C06084,12.948849,77.7078682,4
C06085,13.0283463,77.6298629,3
C06086,13.0635437,77.5870164,3
C06087,13.014269,77.5560924,3
C06088,12.9701116,77.5763435,1
C06089,12.9275877,77.6927014,4
C06090,12.9299989,77.5149447,3
C06091,12.9734394,77.6395116,6
C06092,12.8766595,77.6387652,4
C06093,13.0141702,77.6362532,3
C06094,12.9817701,77.6404662,2
C06095,12.9987935,77.54079,3
C06096,12.9555717,77.7200867,6
C06097,12.979241,77.637434,1
C06098,12.9988121,77.5560348,4
C06099,12.9888745,77.4492686,4
C06100,12.9780954,77.5730497,2
C06101,12.9601022,77.5315556,2
C06102,12.9955047,77.6081944,4
C06103,12.9911473,77.5944346,2
C06104,13.0416427,77.5950772,4
C06105,12.9134504,77.6286677,2
C06106,12.9857834,77.4784608,7
C06107,12.9760046,77.6791397,17
C06108,13.0157441,77.6304813,2
C06109,12.9977878,77.584791,5
C06110,12.9905573,77.571683,2
C06111,12.9471311,77.536344,7
C06112,12.9245121,77.5798031,1
C06113,12.8163376,77.694734,5
C06114,13.0049476,77.5711671,2
C06115,13.022941,77.5647142,3
C06116,12.913708,77.6404877,2
C06117,12.9681502,77.5950569,6
C06118,13.0583178,77.6025545,2
C06119,13.0482241,77.579307,5
C06120,13.0009656,77.6129828,3
C06121,12.9173029,77.5647123,3
C06122,13.0002691,77.5521147,4
C06123,12.9610262,77.5877081,2
C06124,12.9580927,77.5553609,4
C06125,12.9720603,77.6409226,10
C06126,12.9695016,77.5419489,2
C06127,13.0346009,77.7701635,8
C06128,13.0154901,77.570748,9
C06129,12.9846806,77.748896,2
C06130,12.9719367,77.6419161,1
C06131,13.0093084,77.5806326,4
C06132,12.9563042,77.5830996,2
C06133,13.0139391,77.6388192,12
C06134,12.9615649,77.6391168,3
C06135,13.1721516,77.6908159,2
C06136,12.9721284,77.6469898,1
C06137,12.9948384,77.5552933,7
C06138,12.9836838,77.6032885,2
C06139,12.9467429,77.5735181,3
C06140,13.0181549,77.6473508,6
C06141,12.9762478,77.6176598,2
C06142,12.9517762,77.7173751,3
C06143,12.9449145,77.5965919,3
C06144,12.9921138,77.5704491,5
C06145,13.0662737,77.5586338,5
C06146,12.9213215,77.6821169,3
C06147,12.9463805,77.5305899,3
C06148,12.9772921,77.5979463,3
C06149,12.9503847,77.5933052,1
C06150,13.004567,77.7176657,4
C06151,12.9514423,77.5943133,12
C06152,12.9693881,77.6456654,2
C06153,13.0003054,77.6174328,2
C06154,12.8064818,77.6268181,2
C06155,13.00956,77.5629873,6
C06156,13.0825565,77.500118,5
C06157,12.9857445,77.5877231,3
C06158,12.9555632,77.7206676,2
C06159,12.9701145,77.6093423,4
C06160,12.9369126,77.7494663,1
C06161,12.9572002,77.7016323,4
C06162,12.9577366,77.7086485,6
C06163,13.0811437,77.4192174,1
C06164,13.0089319,77.5804278,1
C06165,12.9135892,77.6383047,10
C06166,12.9425359,77.6799763,2
C06167,12.971852,77.5964092,7
C06168,12.8450744,77.7772847,3
C06169,12.9164675,77.6048202,3
C06170,12.9540847,77.5800757,5
C06171,12.9241331,77.5663009,2
C06172,12.9783915,77.6357076,4
C06173,12.919694,77.5923364,3
C06174,13.0685996,77.6663343,1
C06175,12.95141,77.6992928,4
C06176,13.0649111,77.443381,3
C06177,12.9719534,77.641362,3
C06178,12.9652842,77.5345532,1
C06179,12.9588237,77.5936181,10
C06180,13.0145146,77.5735683,6
C06181,13.0084817,77.6232758,7
C06182,13.0551563,77.6014292,3
C06183,12.9268233,77.6164922,1
C06184,12.800866,77.5727876,13
C06185,12.9541962,77.6988356,3
C06186,12.9703846,77.6410286,2
C06187,12.981769,77.595307,4
C06188,12.9810568,77.5583911,8
C06189,12.9759486,77.6253838,3
C06190,12.809469,77.6879683,8
C06191,12.9706973,77.6071349,7
C06192,13.1228903,77.5755659,2
C06193,13.0104745,77.6151332,2
C06194,12.9243992,77.5972576,6
C06195,12.9686273,77.7499967,1
C06196,13.0259481,77.6372048,3
C06197,13.026204,77.6039342,1
C06198,12.9404349,77.5254297,2
C06199,12.9556172,77.7148511,3
C06200,13.0145068,77.5743315,3
C06201,13.0067831,77.5490101,2
C06202,12.96905,77.6483249,2
C06203,12.9917603,77.5705724,17
C06204,13.0147224,77.6515616,12
C06205,12.9188448,77.6104372,1
C06206,12.8602271,77.7926152,10
C06207,12.9262377,77.6988568,3
C06208,13.0020286,77.7395417,4
C06209,12.9795775,77.5952507,3
C06210,12.9515158,77.5861858,2
C06211,12.949295,77.5931079,7
C06212,12.9546121,77.5925043,4
C06213,12.8391708,77.6573722,2
C06214,12.9080891,77.6242973,1
C06215,12.9551831,77.5930617,2
C06216,12.974056,77.6195173,1
C06217,13.0277102,77.5760025,3
C06218,12.9103497,77.6100414,1
C06219,12.9363723,77.5682018,3
C06220,12.8828555,77.5660366,9
C06221,12.9940673,77.7321553,8
C06222,12.9701642,77.6939213,3
C06223,13.0060466,77.5650785,3
C06224,13.0016752,77.570255,12
C06225,12.9417196,77.5853932,5
C06226,12.9057731,77.6125928,3
C06227,12.8422904,77.6186599,1
C06228,12.9577566,77.5696795,4
C06229,13.0392632,77.7478367,6
C06230,13.0425451,77.5731447,2
C06231,12.9471935,77.5678365,4
C06232,12.9864281,77.5952553,3
C06233,12.9809599,77.6366942,3
C06234,13.0415766,77.6204588,1
C06235,13.0086014,77.499649,3
C06236,12.9208072,77.580108,7
C06237,12.9045059,77.5613181,2
C06238,12.9727202,77.5294725,3
C06239,12.9753518,77.7113039,2
C06240,12.9452266,77.5814377,4
C06241,12.9452383,77.6289337,3
C06242,12.9692549,77.6023796,2
C06243,13.0605539,77.6251495,8
C06244,12.9545702,77.5447288,6
C06245,12.93639,77.6160951,2
C06246,12.8823845,77.6782251,5
C06247,12.8950921,77.5550909,5
C06248,13.0579231,77.6504167,5
C06249,13.0252044,77.6057928,1
C06250,13.0030981,77.5719805,7
C06251,13.0200701,77.5544961,2
C06252,13.0608064,77.6192477,3
C06253,13.0008166,77.5505845,21
C06254,12.9453791,77.5286172,4
C06255,13.0830264,77.6437732,3
C06256,13.0571432,77.593182,1
C06257,13.126245,77.566148,9
C06258,12.9762175,77.5993135,1
C06259,12.9566646,77.7148148,2
C06260,12.960334,77.7187368,3
C06261,12.8407641,77.5972615,9
C06262,12.9706169,77.6470962,6
C06263,12.9703082,77.636649,3
C06264,12.9610086,77.7162207,4
C06265,12.9564964,77.7099936,2
C06266,12.9836392,77.5855122,4
C06267,12.9572645,77.6594333,3
C06268,12.9688232,77.6137157,7
C06269,12.9652398,77.5346811,7
C06270,12.9275311,77.5457901,5
C06271,12.845865,77.7752957,3
C06272,12.9603147,77.6371987,6
C06273,12.9787936,77.5874071,3
C06274,12.964155,77.6387585,2
C06275,12.9600943,77.5322543,3
C06276,12.9947937,77.6154296,4
C06277,13.023272,77.5615952,6
C06278,13.0419839,77.5557271,3
C06279,12.9862109,77.5563151,1
C06280,12.9759999,77.6318654,3
C06281,12.9779764,77.6364717,4
C06282,13.0016786,77.5503911,4
C06283,12.9977886,77.7052095,6
C06284,12.916089,77.6351761,7
C06285,12.9027732,77.5837541,2
C06286,12.9902985,77.5708444,2
C06287,13.0324751,77.73094,2
C06288,13.0145543,77.5820008,5
C06289,12.886737,77.6058237,9
C06290,12.9358801,77.5175515,3
C06291,12.9882809,77.5345825,3
C06292,13.0976563,77.57052,9
C06293,12.8829195,77.5831564,5
C06294,13.0710107,77.5280137,5
C06295,12.9482059,77.5987156,1
C06296,12.9441664,77.5969354,5
C06297,12.8060222,77.6990896,2
C06298,12.9646789,77.6775679,2
C06299,13.0081055,77.6462934,3
C06300,13.0333056,77.5558276,2
C06301,12.9791513,77.6411317,3
C06302,12.9725792,77.605539,1
C06303,12.9508407,77.6235723,6
C06304,12.9194397,77.6098966,7
C06305,13.1215659,77.6250507,1
C06306,13.1767348,77.6520502,7
C06307,13.0425476,77.5862489,2
C06308,12.9672031,77.541844,6
C06309,12.9617224,77.6366211,3
C06310,12.9930832,77.5952394,3
C06311,13.0104936,77.5839709,3
C06312,13.1991497,77.7084515,8
C06313,12.9699145,77.639208,1
C06314,12.8847701,77.6080296,5
C06315,13.0608187,77.5873,7
C06316,13.069536,77.6518323,5
C06317,12.9925175,77.5386168,17
C06318,12.9306982,77.5474396,2
C06319,13.023783,77.6399492,6
C06320,13.0087339,77.6134749,3
C06321,12.9315341,77.7341741,8
C06322,12.9852368,77.6679566,3
C06323,12.9228196,77.6095716,3
C06324,12.9811057,77.6102575,8
C06325,12.8428119,77.6807481,2
C06326,12.981434,77.5957136,1
C06327,13.0115423,77.5553238,2
C06328,12.9062422,77.5432349,5
C06329,12.9728117,77.6171498,9
C06330,12.9482159,77.5859175,4
C06331,12.9135524,77.666354,8
C06332,12.9916281,77.570791,1
C06333,13.0102168,77.6580368,2
C06334,12.9544169,77.6485871,3
C06335,12.9835372,77.5858502,3
C06336,12.9340007,77.6155974,4
C06337,12.9024293,77.5688598,5
C06338,12.976095,77.7412921,2
C06339,12.9298531,77.6831469,4
C06340,12.9086283,77.6236311,3
C06341,13.0127702,77.6466864,2
C06342,13.0243106,77.5864003,3
C06343,12.987855,77.782224,3
C06344,12.8606652,77.7827104,3
C06345,12.9258679,77.6174532,3
C06346,12.9589142,77.7221054,4
C06347,12.9422501,77.697291,2
C06348,12.9336927,77.6224652,8
C06349,12.9928951,77.5887322,1
C06350,13.0729979,77.6228048,2
C06351,12.9856908,77.695283,23
C06352,12.9134871,77.6063457,2
C06353,13.1345227,77.7756037,1
C06354,12.9629203,77.605072,6
C06355,12.9288924,77.5574318,1
C06356,13.038891,77.6416016,3
C06357,12.9754442,77.6032582,15
C06358,12.9767481,77.6000646,1
C06359,12.9151076,77.5520366,1
C06360,12.9086807,77.6486567,1
C06361,12.9647441,77.587909,6
C06362,12.917235,77.5738847,7
C06363,13.0292949,77.5549852,2
C06364,12.9287843,77.6920128,5
C06365,12.8596911,77.5286883,9
C06366,12.9784994,77.597578,12
C06367,12.8657795,77.5392947,3
C06368,13.0260313,77.5462675,1
C06369,12.981032,77.6476959,2
C06370,12.9904671,77.5880858,2
C06371,12.9541032,77.717559,3
C06372,12.9759635,77.717752,3
C06373,12.9130455,77.5557129,7
C06374,13.0305385,77.5698806,8
C06375,13.0308263,77.63508,3
C06376,12.9388733,77.5526901,7
C06377,12.9672706,77.5177583,4
C06378,12.9099561,77.6100099,3
C06379,12.9418098,77.5558913,6
C06380,13.0209293,77.5255284,3
C06381,12.9884716,77.5558826,14
C06382,13.1911701,77.6460017,1
C06383,12.9134132,77.6047308,2
C06384,12.9418173,77.5938336,3
C06385,12.9921674,77.5683888,5
C06386,12.9607235,77.5285201,8
C06387,12.9497864,77.6990755,3
C06388,12.9383537,77.5802162,1
C06389,12.9656224,77.5954265,6
C06390,12.93157,77.5886035,6
C06391,12.9390473,77.6283697,1
C06392,12.9603053,77.5295505,3
C06393,13.0553431,77.6018446,1
C06394,12.9216656,77.5808654,2
C06395,12.9715465,77.536606,2
C06396,12.9386176,77.6288681,6
C06397,12.9813757,77.5632861,4
C06398,12.9864281,77.7166625,1
C06399,12.9659423,77.5925731,6
C06400,12.9973807,77.5411122,1
C06401,12.9986239,77.542782,4
C06402,12.9911799,77.7176639,2
C06403,12.9683779,77.5380113,3
C06404,13.0191781,77.5709043,5
C06405,12.9335142,77.6151725,5
C06406,12.9361984,77.6214666,8
C06407,12.9531249,77.5713559,3
C06408,12.960896,77.5746404,4
C06409,12.9684968,77.6063205,2
C06410,13.0262951,77.5487549,4
C06411,13.0109716,77.5898822,5
C06412,13.0673937,77.5540835,3
C06413,12.9611373,77.7185673,1
C06414,12.9493264,77.5679362,4
C06415,12.9830719,77.5969133,4
C06416,12.9478734,77.580172,2
C06417,13.0984813,77.573668,1
C06418,12.9291956,77.5624757,9
C06419,13.0213714,77.5630988,5
C06420,13.0046704,77.5784545,3
C06421,13.0278433,77.6043961,1
C06422,12.9303858,77.5839445,2
C06423,12.9422581,77.7473698,8
C06424,12.9594664,77.7183037,4
C06425,13.0163723,77.5203387,2
C06426,12.9122041,77.5784992,5
C06427,12.9432633,77.5427751,2
C06428,13.024837,77.592089,9
C06429,12.9875682,77.5504525,9
C06430,12.9588998,77.6649918,2
C06431,12.9921933,77.566505,2
C06432,12.9574238,77.569714,1
C06433,12.9861534,77.5382018,1
C06434,12.9243332,77.6737469,1
C06435,12.8872263,77.5541857,4
C06436,13.0865152,77.5937177,3
C06437,13.1111301,77.6043597,1
C06438,12.9383652,77.6983376,3
C06439,12.9904097,77.5891785,5
C06440,13.0251206,77.7622055,5
C06441,13.0492614,77.5541009,1
C06442,12.9640386,77.6066011,3
C06443,12.9935413,77.5740867,1
C06444,13.0281613,77.5793947,6
